user_id,access_hash,username,first_name,status
5139406504,-3834004853960026156,zhimengmm,ML,valid
7119023317,-2040686930778580613,TraxxRE,Kㅡ'R,valid
6176472606,-909360835528864813,balveerxyz,Balveerxyz,valid
7491409770,-2539671493024153131,Fadlisystem3,FadliX3,valid
1596743271,523483207397421610,Airdrop_Channel08,DANTE,valid
2070441326,3595805657537148548,aldicpu,Disuruh Bokir Ganti Nama,valid
1339116976,-6584538369022822047,whoami08865,Anomage⚡️,valid
7782156241,-2253682582996496001,Xiaoyan_97,Secre,valid
6926485557,-7985538529178653099,mulusbgt,Mulus,valid
915201353,338884266706529463,aikoons,Aikoo,valid
821738213,-150312760669911160,rephauchiha,uchiha repha🌱 SEED▪️,valid
7450201407,1621764309063387732,AirdropTreasure15,Airdrop,valid
613725335,-1614300333036057375,Pskenny,kennydollar Kaisar,valid
5252824218,1790741411354730878,HXfro,"Julp(Ø,G)",valid
6716217163,7515261458472522758,sapisatu,Sapi | Drops💧pawtato,valid
7816327135,7212380323384857527,Jefarte99,Jefarte99,valid
7272871286,584669346884513079,Liminalwave,Liminal,valid
1232776217,-7575303971894372853,aristovile,Undersword,valid
5448247001,1807488801421586435,saliyaliu,Fa Fa,valid
951824848,-126534812867932446,DuckAdventur3,Mochamad,valid
7791078840,-2666950201264580782,voidd21,ganiabcdefg,valid
2098959438,-7307645348228058205,Mining_Airdrop07,Johan_TK,valid
6552960056,-6851566421809077896,saktiguntur,Sakti Kurniawan,valid
1121030652,-2832904433877967434,rebornreddio,0xreddio ⚡️,valid
6688791979,-5889932869660955370,Zerofloatingg,"Sensira (Ø,G) 🇨🇩",valid
1337924665,8694828575781287808,odolew,odole,valid
610123693,3570682297741650597,Sugilico,Sugilico,valid
1017093255,4489697339500355259,sihong008,Sihong | HCA,valid
1073340218,-3425483081968604386,fear1451,"fear (Ø,G)",valid
7056939077,-3659883801742462163,Yanna0213,Yanna,valid
1403346632,493792744005972794,TEQUILLAWS,TEQUILA's,valid
1763639921,-8895766476375124981,ilangxvp,iLang,valid
5272565098,-1233821575121871075,kemodoll,Pokemod 🍼,valid
5160095524,-2254453995133392796,flooidn,flooid.eth,valid
6750150757,-7104164065593421960,Witanarta,Tito,valid
6680368791,-6400074563997168090,kuzechhi,Gilang,valid
6750763671,-2662360554252857827,dyydxhhd,Pembohong sejati,valid
1023130197,-182926402985278884,PiccoloBaikHati,Piccolo,valid
7246703629,-6701724855983417105,bimasta72,Bimasta,valid
84197635,4138990481367005309,heloAndrika,Hello Andrika | HCA 🐌၊||၊ DeSpeed ၊||၊,valid
6311396831,-7753024894319824459,Relaxa15,"Relaxa (Ø,G)",valid
5667768358,3648258657423011779,Checkuhuk,"krz | (Ø,G)",valid
1165733280,8231326648494001602,akucumaaikan,koh,valid
5403785450,419948490715332722,Basgil17," G*LanG pakai ""i""",valid
5248803751,1800973575566250752,dapskyz,muscle | HCA 🐾▪️,valid
5009870928,-2124757791360932645,nihspra,SUPERKENZ1,valid
5576349929,-3096748139162363433,kittycrypto456,Kittycrypto,valid
6186668998,-6908024948943351293,Kodirjaelani2,Kodir,valid
5221376468,-1518074743492549196,dvlcious,SparkChain.AI UXUY MyGate Network,valid
2078677846,-6712188646343089651,kahfihazard,kahfi,valid
481428843,1519675535155564909,Ezfaeyza,"Ezf (Ø,G)",valid
10213389,-8902060234950771382,aaaaaaaakas,Akas,valid
1587898613,-1846030805588133740,Iqbl_y,"iqbal | Drops💧(Ø,G) Pawtato",valid
6316400205,5367237562229927718,Seeleyz,vxxicl,valid
6159151930,7566090057386015419,rifkichrll,rifki,valid
5972182386,7270737250314704501,traay,4Tray,valid
5444817774,3071278181657792661,Archerion_02,၊||၊ DeSpeed ၊||၊ | Meshchain.Ai,valid
1898913451,-7686447530784156519,XBee27,NYAMBEK,valid
377078398,-6650750363801275821,kuronichi,Feri,valid
6903124542,-7269019021009960497,hanzmanami,Han,valid
293846707,4335264920813396316,Igrillio,Igrillio,valid
7311982490,4107261807566277061,Kennedywin,dre,valid
1070510068,4280282780521641584,Dimasherindra,Dimas Herindra,valid
1408101397,6469706661868825864,acbiad,acb,valid
1229890265,-2226449876671081147,scyllaid,Bro,valid
822038377,-3312098241583391796,lazuardiansyah15,Hai L,valid
6536458052,-8874150222652144908,zenservice,はるきさん,valid
1766885359,2087877509971024027,frryan,"Hakii (Ø,G)",valid
1802814709,-801598524408574989,Jackxu1,Jack,valid
1745105474,8729144414704671538,kawaidee,AHAD | abdul,valid
5042675846,4785635115104227526,Warriorcarl,Warrior,valid
7099557140,8923065545186767272,muhsan198,Ikhsan,valid
7102414324,818055205120275678,gratisdollar,Priscylla,valid
7007453329,4620874546862104079,freakyour,Sztch,valid
289467518,8563321615019681533,desvianus,Desvianus,valid
2049222516,8389190745558505664,gadzcomplex,gadzcom,valid
6898544630,-5315433413436374337,berakdarah12,Memet,valid
277333505,3509827449888359186,BijiKenari,rangga,valid
1620155161,-8996191048359422268,g4rrzx,Ｓｙｚｅｅｅ,valid
530189080,-5232278782581014986,SvzBypass,Saputra,valid
1330024200,-4351991249740989506,takemihoston,"Allfurqan 🐦 SUI (Ø,G) NodeGo.Ai Pawtato",valid
1773839333,-5246823273085147295,Bakulstarss,opall,valid
5508541886,1307808800203342109,Vijayeth,Vijay.eth🌱 InterLinklabs,valid
424978397,7863672798979439004,Masjer1993,Masjer 🍅 🔥,valid
686377760,4769484395938714125,terlaluhitam,terlalu,valid
1852086447,8060037170881761455,teamgxxx,Syalala Drops💧,valid
7467778120,1832999712939405778,boqinn,Bill,valid
5108650775,-1769243408104791897,varkovip,"Varaskov (Ø,G)",valid
1384370258,1151284964605102002,rikiramdan07,Riki,valid
600168818,4617980988470203191,EarlyPro,AJR,valid
892474979,-6733661205421078111,Zyn1045,Zyn,valid
1333223582,4047114318530844445,didikwiro22,Xeesoxee.og.nad [cryptokom],valid
1511196180,-2938381308402457570,poppyu00,kent rich 💰,valid
345877251,1319078232143514264,denver3359,🐾 denver,valid
413268969,796368860253624056,atifflc,KHAN,valid
1001671674,1094069047422631555,EdwardSPF,Edward,valid
1249920982,5231514520935035541,Yusmanh7,Yusman,valid
1053216109,4630536380662875156,oxmads22,Mads | asterai.xyz,valid
823713448,6667666809349550338,Exilonz,Rizky,valid
977914275,2397434759534178153,R1FS97,R1FS,valid
7095631601,2139425126854120018,hendrifbs,Hendri Febriansyah,valid
431232329,-3379699355774123131,Yogans,Yoga,valid
1653012292,-5234177864687978950,veedson,David,valid
1034213580,-3351239307791383390,itsraindrop,Raindrop @sirkel_testnet,valid
1361891836,-3248032440053202592,Danesaur,Cj7,valid
5816261069,-2659354505805858515,Emitaa976,Emita Kaisar,valid
5179889299,-1817181166273006088,UjeNguyen1,Uje,valid
7678621374,2242329743514762499,bintangfaaaa,reszaa | ADFMIDN | KCA,valid
5655378540,5279434389960529044,Kentoodz,Kasih,valid
5209238363,-473633545142887774,Blue_on_Soul,Blue,valid
8155821022,8354663787368787835,naizulrafli,MtpX,valid
898130464,8258783823381067749,ppandiedd,P 🐻‍❄️⛓️,valid
5794941966,-3100113084301450365,allindone,Faiq 👣 🐾,valid
6957532434,7763518619188133848,cihuyypa,Tanpa nama,valid
7847897854,-1052900220847059958,jsjago,Js,valid
7860513093,-920047032742650617,Fufufafa099,Fufu,valid
7303353751,4732859149721325758,Rickstrife,Rickstrife,valid
6691766643,788385604924565741,Futhea_tea,FuteaΣΣΣ ၊||၊ DeSpeed ၊||၊,valid
559992551,-5699537661849265832,akshayking108,Akshay,valid
5363691669,-4717052052024384838,rakeshyadav9381,Rakesh,valid
768854259,-7304827578290335578,CarlsonBills,CarlsonBills,valid
1144170844,7564446339488499066,Mirkhan1090,Mir 🐾,valid
791371538,8467054270187269142,Galihprasetyo09,- G A L I E H - |kntL.ai 👾,valid
1411779765,-1619710741765061924,MasaKini66,Sedaapnyo,valid
1785875744,-5868950161382449846,fuckpresident,Combot,valid
1364195241,-5187666552898764830,khoerulazz,erollaz,valid
6342139007,-6222210392158594597,chococakelover,chococakelover,valid
999320373,-7323688543315597720,dky008,"Dky | (Ø,G)",valid
6193405174,9068157728066147331,RuthlessEmpressBitch,RUTHLESS EMPRESS,valid
1188165764,6344823486675893906,vswhale,vs,valid
6106004681,7818969993681577767,muhammadisa222,muhammadisa 🐾,valid
5332542568,5968014566210395866,Oxansh1,Ansh,valid
5373934558,307527039482324478,salludec,sallu .py▪️,valid
6076594144,8238693552593883981,Sejam2Ribu,Orang Dalam,valid
6540979280,-3647637005633933406,ferdyymargo,2240021_Ferdy Margo Dwi Sastro,valid
8072061494,6316553155109051594,infolah78,INFO,valid
6215908656,-4773426335121023547,Capricorn251,Anjip 🆙 UXUY#NeoHash 💊asterai.xyz,valid
1041944575,975967925441991151,cuye2801,Cuye.sun,valid
6324725993,-7449022165392616631,giemdfk,Whoisgie | @CRYPTOECER,valid
6008006696,-7069420704148296281,mgseinwin52,Wyk.zxc🦇,valid
562319272,-9005495336289774655,hallohuda,HD,valid
1602408645,-2702183622020774289,nauradicky,NAURA,valid
7248881071,-5425139627395280285,bzrxt,🐦 SUI -FFX-🐾Σ,valid
1109380321,3308527064806065212,reshamukti,"Resha | Breze.r (Ø,G) ၊||၊ DeSpeed ၊||၊",valid
1193703983,5125920211784117007,seblaqmen,Tanpa Pemanis Buatan,valid
2140370110,-6041634595506865628,aznofa56,Zaki 💎,valid
5833874107,-4093373489307157636,Billbree,Billbree▪️,valid
496717997,2443633668391699729,polontong_gaming,0xA121E,valid
399450511,1055918388111939691,kretozs,Kretozs,valid
5070381953,-610987554520921742,kokomelon9876,MelonKokoo,valid
862893917,-5725888390906558242,Teguhazis777,"Saiman (Ø,G)",valid
6816492288,-2252084529149295678,ARInc04,Arkincf,valid
7895871637,3456547713382283118,JoyjoyXz0,0xJoy,valid
1379744746,-7448843382827747160,Hxzorrr,Hxzorrr,valid
5455933470,9055651819056705910,KebunEmas89,Kebun Emas Sumatera,valid
5366971108,2430046584540887715,starkmetaverse,Zeed,valid
6521236432,-8196633377989474543,DeviL_The_Ghost,꧁𓊈♛𝐃𝐄𝐕𝐈𝐋♛𓊉꧂,valid
1538644716,-2409598428632691435,RMDHF11,D A N,valid
549882611,5971199858700617674,nurulinsanusahidin,nurulinsanusahidin,valid
1957157965,2851929300139589262,Fathurn,Fathurn,valid
7216549010,-8843260591272911933,wdymean21,Wdymean,valid
798166426,-6366537386720607116,krypton168,0xKrypton,valid
5001364043,-3852646906444092241,Ryenov78,Riza,valid
5683429546,-8966919279391055868,IMCROZ,Opal🌱| 💧,valid
587646044,8878540334008777480,Akimzxy,Akim | @CRYPTO_ECER,valid
6099398942,-3401272283698249383,Xxnsd,Jp,valid
1381347503,490712865285733638,Annisafrdsss,Nisaa“🐱CATGOLD”🐾🐶,valid
1013448688,-6729338928074985654,Adeldarbandi,Adel,valid
6561383074,-4395019034149413314,agusdz567,OxDesahanManja,valid
6873107848,-857551228193060848,Paslawa,Copia,valid
6318607482,-1978696982363479191,Maynics28,may nics,valid
705992124,317874660624146174,Rag_pul,Soul out,valid
7433091592,-2523512068313468987,venusenja,Venus,valid
6080899941,8007052677237165199,yaszks,"yasszz (Ø,G)",valid
6685509315,-6222805883864624784,EidenCarll,Eiden,valid
257935847,1652661294694054233,xcybermanx,Jawad 🐾,valid
1899488228,-6982152312592833080,Zkdevs,Zkdevs,valid
6447616922,1148813455629114583,meeendi,Haji Mendi,valid
927182146,-2816607349660236663,Maskurniawan1,Mas,valid
1231279353,6048735312072771985,Kikokfamily,Kikok🐻⛓️,valid
2143268639,-4061850130146514914,K_B_H_786,| Drops💧usman,valid
6462513098,851322623607888057,Taplakmeja1,M,valid
1311918702,-5680135617951604538,R3GA_QM,Rega,valid
5543468904,644569406845569614,superkapp,hafizul,valid
1639662917,-3508587459457821534,Imamsyyy,Imam,valid
1581992140,-6742391390157285457,Ox616,Syks,valid
1827694117,9026414829015348687,Zukinex,Mintiduck| Drops💧,valid
1207407619,881863783078355543,anonimus_hu,Pendosa,valid
7274112385,8726247368690700183,Anisaaayu,Anisa,valid
944669706,3768647616867130803,Aridnsd,0x0lob,valid
899911118,304745525033149239,SAMTReborn,SAMTReborn | Cryptocium,valid
2143061756,-163080816327078584,PakSlamet007,Slamet LFG,valid
1703955941,-460710482976728772,febry07,vibesoju,valid
6019377150,-6516568332392866708,adiiyatma,ADI,valid
1612690278,7266508230083002795,rraSnatch17,Nes,valid
1101398689,-6328681719438320352,gvoze32,Adena,valid
6929552229,3356258369702730014,HADESTXT,"ʜᴀᴅᴇs (Ø,G)",valid
1055401955,-4698589487476610168,mrdikci,Mr dikci,valid
8025885751,-1982026588988090738,Ikigangsar09,Iki,valid
98077153,-3052326350576591186,faustpr,"Potta (Ø,G)",valid
1040851399,545234177645796327,Server3ror404,Yudhistirafw,valid
2140711336,8462638124193871380,derinaja_24,Bismillah jepe 1 milyar,valid
1798413661,3572937357917048269,Tjatoer91,Tjatoer 🆙,valid
2019480711,-5888647428738214305,lazyc0d3x,Ash. | Need A New Meta,valid
6249485994,8292971615579380623,Kontol461,Prossg,valid
861182212,4176847738146747009,ntahlahsc2,ntahlah2,valid
1262744296,-553007152815228111,btc1xb,DANI🐾,valid
7405082688,-4942568063391007314,GUHAPI,HAGU,valid
1133373070,-6761866078122187528,RexCrypt0,Mobster,valid
1813454130,-5772437266764113722,bringstarlight707,Shine,valid
7721610144,-3953895425908949044,AgungSwast1,AGS 1,valid
6670233394,-5260560866365769457,Zeicrez,O²Hydraziyz,valid
6530570153,6962589163638122238,Ipinwizz26,Ipinwizz,valid
6319649039,-8560900784652800875,Bot0591,ANG01,valid
6220539954,5874317938606198765,nyuunyeessss,Núñez,valid
1398705651,-225698460636084329,riyosyahputra,Adit tolongin | Cryptokom,valid
6228254298,6225153249980033261,zendiraizel,zendiraizel,valid
6285128366,1898569677739683001,Auncau21,AUTOLIKE 🍋 🆙 UXUY,valid
1522451155,4710775100323383628,takdung00,sidik | LYID,valid
1853475030,2456877725874173865,slowly444,"Ryzen (Ø,G)",valid
7843903997,6150166332804164128,zaidankey321,11. zaidan,valid
1180438480,8272660620603773666,mando1307,Hugh Kekius,valid
5254100580,-2119543738597287994,loveduke,Love🐾,valid
1082942589,-6489105384988035481,crypto_hell_15,Joko Sun,valid
5133573674,-5632087463403187908,truongsinh2,Truong,valid
6748478174,-7152140756252781800,juswagagard,juswagagard,valid
6079492760,-6307480425109471527,dairzy12,Suyu,valid
1168214232,2285085804471844259,clasherclan21,Agus,valid
1246284829,4347140973267737130,rebel163,Mamang | Hatter No. 1 Zksync,valid
2122898009,495538817293903181,Ramadoni22,Joy,valid
1193077275,-7160343314724481408,Kleymelvin,Raymond🐝,valid
7068117474,-2959557076099900995,Nyonyabesar12,Nyonya,valid
6669713979,-5563949281185534334,Rendysry,Rendys,valid
6997723001,-4454215653031153698,Dirta1,Dirta_,valid
1466412869,116661138335026238,Ghoni_abdul,Gino,valid
1941622958,2971608256397138004,basedex_owner,"fakyu | Σ (Ø,G) | 🗝️Nordom🚪 | Drops💧",valid
7588700501,7699445068411824270,Romirizki,Romi,valid
1297569403,-2086043912514217116,PRINCEx9002,P R I N C E •🍅🌱SEED,valid
1667385154,-8333275576743570144,lh789588,.,valid
5003311927,-1856803875610334920,Awmdan1,Long,valid
6097336148,-3012292552745996979,Varanezs,Varanezz,valid
1315447718,-6335608736124766854,Zaldinihboz,Zaldi Not Human,valid
7211278181,-7356384444509846061,Web3alphatester,Web3,valid
516109956,5341545079778152395,f1907ff,STeaLTh.,valid
857458806,2043540793588617697,xuma35,xuma,valid
230738184,1448858747749218168,Indoclick,Evos | Drops💧,valid
1853877528,6646150778318434322,simpeldad,wikarya,valid
901861713,-3077466403570305455,Balancerx,Rry union,valid
804859121,-1654369110807497897,xloss07,Yuk,valid
6717267898,4389723813911605366,DjawaAdaIahKoentji,Zamm | SIGMA BOY🗿,valid
6225118162,3816006572795356442,Kripngul,"Bagus R (Ø,G)",valid
7202111653,7059062203661306270,Erernot,Er10,valid
297680965,1976227152575548094,dyastantoo,Bayu,valid
1166616435,-5956946623648869071,amaulid,Ahmad 🦴🚀PoPP 🏅 🌱SEED🐾⚡️| Drops💧 Hivera 🐶,valid
573675309,3045688738770490196,Cuplis123,bobbyboy,valid
5202003388,-1436105923679502215,oxsyifa,0xsyifa,valid
1803350971,2969842028365115896,dianr27,rohit,valid
528665593,-8627012793994632449,Javaconst,"Mistiq (Ø,G)",valid
5185333404,687071588293976797,exetorn,Reey,valid
6380470801,9103443659117836316,Regga1104,Regga1104 #FinderArmy,valid
7086319630,-6551328682618812623,Astergord,"Sanjaya Σ Ø,G",valid
932489499,-3899127058800541837,King249090,MyGate Network,valid
1078562303,-5368806687761251171,febrixps,Febxx69,valid
2023648601,-8048278059947174680,cooper1544,cooper,valid
655233456,-5930519773979986219,adam_m09,adam.JSON,valid
6978047224,8886062196576563960,Zixuic,"Zixuic (Ø,G)",valid
1267235076,-5344808079700909752,Skiwpqo,57,valid
7512637275,-958010637353128981,SellerNode,Seller,valid
822510408,6953454511881567949,Malik_Fj,🐦|Malik|🐾,valid
1750965740,3987552529731451356,jrmmi,JR ( Si Pemburu Tobruttt ),valid
6079292471,9171526208766157790,Keyn97,Key💠🌱SEED 🍅,valid
7319719501,-2646544057074060733,deathby666,my,valid
560776644,-8390959300598338240,satrioopw,Andi,valid
987709840,-6420749658120598767,poochfuni,~ra🐾,valid
5189453047,-6049352500170347396,setiawan38,Rikii |,valid
6176697347,-4409431820594253025,Fernandoard,"Ndo(Ø,G)",valid
1372282999,7531777651342690975,Monarch_one,Iwan,valid
6459035625,-233137015598654796,DARKMATTERADMIN,@FELINODROP,valid
847749830,-4139029781093670005,asepkenedy,Marc | SAD |,valid
5131118609,-1639317407315532006,ayusharyaneth,ㅤ,valid
317961055,3957767980602981721,rhmandrian,Pecinta,valid
7124426100,-2140820203519191353,Ibipbob,Ibipbob,valid
1142379853,3705976961881662796,Robertosat,Roberto 🐦 SUI ▪️🐾,valid
904267531,5732666653341830078,Nafis15_EG,Nafis,valid
6370533704,-5977921528984361464,DeaLLL07,AdiL,valid
7695653904,-4702112593747066762,syifarebic,Syifa,valid
5344985906,-5124697759388305563,dilz232,BACUT,valid
7271728366,-8112723940918574402,iamsssszz,Man jan💀,valid
961539281,7288221877302196468,Sahu125,Anshu,valid
1397722612,-5768381187260875299,ahkmadilhamm,Ahkmadilhamm,valid
1317385484,5167962596079262330,rikayon_pharaoh,.,valid
1848067487,-517269136019816782,GlobalClimateStrike,Septian 🥺,valid
1047406118,-8841353945744833816,Rizallamli,Rizallamli | AGH💙🧡| Drops | pawtato,valid
1287789797,185906309766337057,arf_012,Arf,valid
5480042556,4231852066225311608,Moel91,Moel 🐾,valid
626360357,-1458883184281867059,rakadanda,Heru,valid
6830771216,-8241616299570528950,fairsakal,Fairsakal,valid
901218764,5240054808067114899,Ekoriswan,Kun | HCA | 🐦 SUI | Drops💧,valid
6374823985,790304400400620788,dangtuan205,tuan,valid
7149826875,3749831485311634113,adyatama_praserto,andi tama,valid
1338715940,-6893525276134418711,FRD9006,Fredian Mercurry | Loading Gains⏳,valid
870075368,3909736166451052960,onerokhsi,🆙 UXUY| Hunter,valid
1143804210,2140655691211708354,putra196,Putra196 🚀PoPP,valid
6309369422,-6188995322948609580,ikigaboel,Iki | MON,valid
790960504,-7108850650639654284,RamaAditya02,Rama,valid
702331573,4576984277042888489,PensiunYuk,Tuak Tuban| Hivera,valid
198817461,-8631301687486279981,faruqyov,faruqyov,valid
6660694769,6894228442109040398,Alvienfatahillah,Alvien,valid
721775182,-3472758791264105503,Nixon_1,Ellen,valid
6062193962,-4461428377866023788,Pepianto,Pepi,valid
5531313891,8992813536828855121,Covalent_AI,Bahlil,valid
1118073042,-2141086723601251255,barsenaaa,yourlyccd | TM,valid
284256062,-6746813356027574874,zurchonik,zurchonik,valid
1403435891,-1003022789505111380,ZeroDevID,"Zer{} (Ø,G)",valid
6872036073,-585624505602739869,Cokfsh,Indonesia,valid
7155481420,5053051133630411757,oxafter,After |,valid
7190034352,6917532306861821198,Yarrr23,Yarrr π𓆝,valid
864835687,3209840826142796209,GSickW,GSickW,valid
1716246979,6860614782836585745,Alfonodes,Alfonodes,valid
1849064484,1051827191886839507,Aarevaa,Aarav | Jp soon,valid
5329490469,3955618021179757911,Cryptobitchh,cio.,valid
1204773388,-8329218214374982178,Javier7803,Javier,valid
7637822901,4653340905369024799,DZgoat,Dev³,valid
6385127452,-9051691943596725716,mhdiqbalx,whenlambo,valid
7575050105,-3196823452207253245,MelissaTurnerl,Melissa Turner,valid
5299715788,-1536619410564209736,ReeySmith,House Of Smith - 0xReey_asterai.xyz,valid
1775809765,-7402852862856840637,NuIndra77,NuIndra77 | Drops💧| SparkChain.AI |,valid
7231432040,-8577744013758797881,DaharModolUlin,EX | Never Colay First,valid
72423013,7630513722581156692,Husaini_05,Husaini,valid
6295637181,3799954697541053547,Yebrazz,Zeen,valid
830435205,4157924681788225533,bagusmaulana1337,wein,valid
6287740826,-3001896400414273510,reyka00,"Ubay | (Ø,G)",valid
1198362283,-422616769789691813,palmam19,Mas Pal || READY VPS || WFA,valid
623091466,-6168645872099035506,alexsiz04,🦴,valid
6557375543,-220060073355737320,Kalagondang5,SOFTonBase,valid
1055161200,-4424256047274400606,dhieroselia,dhieroselia,valid
5820627196,3944270100845460185,sasak_com,indra,valid
1936249183,4643192979185573902,Sableng1212,DropAir Σ,valid
1323063599,4070108243899251445,shikigamiii88,ramadani_129,valid
1926538154,198935618376649946,RenCrypto011,RenCrypto011,valid
5180064251,6140017487240379651,teutict,Hamim,valid
8177016418,-6141807464941316927,Ridley0123,rlx,valid
435648710,6619405575644374978,anquan0xxx,Anqu▪️,valid
7072814340,-7461367525994547685,Dsantries,Shakespeare | @Cryptocium $IFR 🔜,valid
582822254,-4512347874160574029,kangen_bojo,"BOED4CZ (Ø,G)",valid
5555756969,-6920447625940112199,Apriyansab,Apriyansah | ADFMIDN,valid
5561916013,-4057088411843974788,roff222,"𝚛𝚘𝚏𝚏 || ®️(Ø,G)",valid
970185385,-7858422592255172914,Zetonesia,Zeto | HCA,valid
6115915963,3202974387948848987,Nnuuuyyyy18,ytta,valid
7192609806,7648458599080085217,Matswapatieth,Matswapati,valid
7611598920,4242317507532959320,Acanhabang,Acan habang,valid
379783605,6622806638198262787,Ojikdrop,"OZI | 🌱 SEED | Drops💧| $EMOJI (Ø,G) |NodeGo.Ai",valid
7028471378,-9120446480829207767,wanglin_ink,wanglin.ink,valid
5440890073,6229689124558816316,rizebytecap,RizeByte,valid
848272806,6102158474630059518,Web3youth,LOUD,valid
5837134294,-9136763559430244860,nut4676,Ndaa,valid
1437777695,-7870902069726157071,cnidium,Cnidium,valid
2105322637,-1369275677494085255,floki01,Floki🥠 🐾,valid
5175147635,-8216097303043893553,seamya,sea🐾mya NodeGo.Ai၊||၊ DeSpeed ၊||၊,valid
5514218220,7098714372368513474,lengleng19,Nanadaime | SAIA WINGFO,valid
922963139,9051030151458001758,er_ull,Erul HIVERA $SOLCLAIM 🐍⚡VIA Σ WAVE 🆙 UXUY 🌊 Wave 🌱👣🐾,valid
5959766517,-6300501547915686990,oxgmz,Oxgmz ▪️🐾,valid
6182133075,8203859027046690543,mistertri,J Boy,valid
935384859,6499260074546604233,jhon_wiki,Jhonwik_new --🆙 UXUY ---nexyai.io,valid
1862551125,4765421507002590746,Fudoli_09,Chocolatoz,valid
1097443037,-4354858020367268524,Fufu245,Fufu,valid
1413707160,-7569459925514475076,mizpx,mizpx,valid
6406801935,-3174408978761775722,Cwolied,Farcaster @EZK 🌱SEED | Drops💧,valid
1102530258,-774612092819413019,semogasehatselalu,Pengawal,valid
7148296333,-1972253110623654983,twichesy,"Makima (Ø,G)",valid
6513929548,3901915226589969951,msulistianz,"NodeGo.Ai MyGate Network ZarGates Roko 🆙 UXUY | Drops💧(Ø,G)",valid
6095986553,-7157225097655459269,bombervikz,RH,valid
6500548593,-2474779543081772391,fikriarajuku,785/KELVIN,valid
1647671839,-4284126643323310899,habexyz,Habek,valid
5149348355,8555946101253764693,kuproygan1,K,valid
6013641687,-5613857735604190171,JpAirDropQobull,B9 S4D3H4,valid
5710211868,-6346286163910177895,Ox_Joe,Joe,valid
2117151994,858361218477610174,akuairdrop,Aku Airdrop,valid
1317904325,8272896725719952530,newyorkabc,Sayur Sawi Always JP,valid
1743732729,-1324141260105929286,DarkReading,Dark Reading,valid
6547683889,-2030887216284120270,Tehbotol2008,Teh botol,valid
1979048946,-3284764669731145500,IdcuqS07,IDCUQ,valid
6440467243,-4390787021312384166,jack4vz,Jackavz,valid
7117604377,8448797162945825781,Mbedtro,Kang,valid
1148926459,9128465579573738375,Merrccyyyy,Mercy,valid
1612909980,-5442207763917771255,hatzner,Reymond,valid
1986381264,5425263957931813718,pinrocks,madhouse,valid
6722780326,2109982994664553718,Tama90,Tama,valid
1112545082,4762073457707927623,Limboo78,؜,valid
7396422385,-1832021024530044001,ronroniiit,Roni,valid
1656187811,7676136529635901143,AnietieRashford,Marcus Rashy,valid
479422264,6240455203556998878,yn_yahya,Yogi,valid
6587086305,-594581390716837404,galxetasker,galxe_tasker🐾Σ,valid
610825427,7472583245446393387,romini,romini.eth,valid
5994971785,-1064883695915442762,web3kyami,KYΛMI,valid
1805855363,-327056040213705896,East_12st,"0xJimmy (Ø,G) 🇺🇲",valid
7102795239,-3007117249762879642,tisa89,Ida,valid
6278646584,-3714388513919444285,nupupu,x,valid
5593431554,-6998551920426679332,Mandole00,MCM 🇻🇳,valid
771668572,-5037270897158387210,antoniw87,Antoniw,valid
6103435651,7587324035713589060,amburadullzz,Amburadullz,valid
6418035048,2661379365371987079,indigojapanesedenim,croixsancts,valid
1363291700,-5788630266132944138,awisbiasa,Doaibu | awisbiasa,valid
6107490605,-6420439146074232327,Guilleafelay7,White,valid
6220089682,-6942372046131723342,Koskev,Koskev Senki@CoreyKalboPakyu,valid
5113011518,-6687328202538345792,RIMZ1272,R I M Z,valid
304435096,8952825303815479610,spacerr,Spacer,valid
6418832824,7866223241783358245,Epileptickk1ds,"Akumaujp (Ø,G) Cryptocium",valid
730083790,9157289268437072273,hashfidpr,Hashfi,valid
5156677355,-6376756123859641901,genesisup,dont forget me,valid
2039295373,5361599413193746807,Cunyasilva,cunya,valid
685839251,7652504698978767542,OjanPayah,Ojan,valid
853510635,4151151442429814430,Mirro0x,MIRO WE₿3,valid
1075974082,-7547983958755617918,beben999,anakdaro | nexyai.io,valid
5827016827,7123716262583303979,Usdhunter0110,Ray The Hunter 🌱SEED,valid
6031261549,7557105550371283745,Nukrait,Nukrait🛜,valid
1202830878,-1547328971524268360,camaro999,camaro,valid
5300787989,2397377938535812619,zklido,Student D. Teach,valid
1620301469,1104242838197075825,bangtopp93,Ssj4,valid
513499967,747325507464533691,rboestom,Aditya R,valid
6722979306,561118963898348202,rikahzee,rikahzee,valid
1112519044,-7619681695742383977,Eka2410,Eka,valid
871874257,7358049650132474613,Trafalgar_DLaw,Meanwhile Pawtato,valid
876512863,-8422257773630169577,markodot,Penonton 👀🐾🌱SEED,valid
6823516853,7063254958702572756,dian_sumarna,dian 🆙 $RIAI,valid
1444467034,7060319782523439950,bebekpanggang,var,valid
7743539283,-5590540238724438709,euza31,euza31,valid
6222920356,-2626406032517439380,kaoru69,かおる,valid
5787453205,-6767059570349016274,ekontolol,.,valid
539648234,8255324773893820378,Mrgrogek,Mrgrogek | HCA,valid
1337273043,-5667570483747648781,assyfamusthofa,Assyf,valid
7071916024,-5013397225172641773,jackieyy0,Noelle,valid
6474294056,8558523827230936236,Hahahem,"teosyt (Ø,G)",valid
